,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expirationDate,ticker
1922,SPY250321C00190000,2025-02-13 18:42:06+00:00,190.0,420.52,419.98,421.22,3.5,0.8392883,1.0,81.0,1.8017588037109373,True,REGULAR,USD,call,2025-03-21,SPY
1923,SPY250321C00195000,2024-11-18 15:29:55+00:00,195.0,394.88,403.96,405.36,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1924,SPY250321C00200000,2025-01-29 14:43:04+00:00,200.0,404.14,410.02,411.26,0.0,0.0,1.0,90.0,1.7373060009765624,True,REGULAR,USD,call,2025-03-21,SPY
1925,SPY250321C00205000,2025-01-30 19:43:37+00:00,205.0,401.11,405.04,406.28,0.0,0.0,1.0,28.0,1.7060561572265625,True,REGULAR,USD,call,2025-03-21,SPY
1926,SPY250321C00210000,2024-12-16 05:04:20+00:00,210.0,353.32,347.82,349.36,0.0,0.0,1.0,3.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1927,SPY250321C00215000,2025-01-02 18:54:55+00:00,215.0,368.15,387.48,389.28,0.0,0.0,1.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1928,SPY250321C00220000,2025-02-03 14:30:04+00:00,220.0,373.55,390.1,391.34,0.0,0.0,1.0,5.0,1.6157245776367186,True,REGULAR,USD,call,2025-03-21,SPY
1929,SPY250321C00225000,2024-12-16 05:04:23+00:00,225.0,254.38,0.0,0.0,0.0,0.0,1.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1930,SPY250321C00230000,2025-01-31 21:02:00+00:00,230.0,373.7,380.14,381.38,0.0,0.0,2.0,220.0,1.5585959570312498,True,REGULAR,USD,call,2025-03-21,SPY
1931,SPY250321C00235000,2025-02-13 19:50:34+00:00,235.0,375.21,375.16,376.4,0.0,0.0,4.0,2.0,1.531008204345703,True,REGULAR,USD,call,2025-03-21,SPY
1932,SPY250321C00240000,2025-02-13 20:49:29+00:00,240.0,370.65,370.18,371.42,0.0,0.0,10.0,892.0,1.503664591064453,True,REGULAR,USD,call,2025-03-21,SPY
1933,SPY250321C00245000,2024-12-16 05:04:26+00:00,245.0,296.59,321.51,323.92,0.0,0.0,1.0,6.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1934,SPY250321C00250000,2025-02-13 15:22:40+00:00,250.0,357.57,360.22,361.46,0.0,0.0,3.0,158.0,1.4504422009277342,True,REGULAR,USD,call,2025-03-21,SPY
1935,SPY250321C00255000,2025-02-10 17:12:26+00:00,255.0,350.22,355.24,356.48,0.0,0.0,6.0,22.0,1.4243192846679689,True,REGULAR,USD,call,2025-03-21,SPY
1936,SPY250321C00260000,2024-12-18 15:25:36+00:00,260.0,347.99,339.34,340.73,0.0,0.0,1.0,39.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1937,SPY250321C00265000,2024-12-16 05:04:30+00:00,265.0,192.5,204.5,209.5,0.0,0.0,1.0,1.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1938,SPY250321C00270000,2024-12-18 20:28:44+00:00,270.0,325.89,329.22,330.56,0.0,0.0,9.0,28.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1939,SPY250321C00275000,2024-12-16 05:04:31+00:00,275.0,312.52,314.12,316.58,0.0,0.0,20.0,8.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1940,SPY250321C00280000,2025-02-07 15:54:58+00:00,280.0,323.21,330.35,331.58,0.0,0.0,2.0,21.0,1.3012730249023434,True,REGULAR,USD,call,2025-03-21,SPY
1941,SPY250321C00285000,2025-01-27 19:43:00+00:00,285.0,315.69,325.37,326.6,0.0,0.0,6.0,58.0,1.2773473632812498,True,REGULAR,USD,call,2025-03-21,SPY
1942,SPY250321C00290000,2025-01-28 19:37:07+00:00,290.0,316.66,320.39,321.62,0.0,0.0,2.0,117.0,1.25390998046875,True,REGULAR,USD,call,2025-03-21,SPY
1943,SPY250321C00295000,2025-01-23 17:51:29+00:00,295.0,314.75,315.41,316.64,0.0,0.0,1.0,17.0,1.230716737060547,True,REGULAR,USD,call,2025-03-21,SPY
1944,SPY250321C00300000,2025-01-27 20:56:22+00:00,300.0,311.29,310.43,311.66,10.290009,3.4186075,1.0,520.0,1.2080117724609374,True,REGULAR,USD,call,2025-03-21,SPY
1945,SPY250321C00305000,2024-12-16 05:04:37+00:00,305.0,281.83,300.87,304.09,0.0,0.0,402.0,239.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1946,SPY250321C00310000,2024-12-16 20:24:49+00:00,310.0,301.27,289.75,291.03,0.0,0.0,1.0,227.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1947,SPY250321C00315000,2024-12-16 05:04:38+00:00,315.0,271.77,291.02,294.25,0.0,0.0,2.0,77.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1948,SPY250321C00320000,2024-12-23 20:36:00+00:00,320.0,278.99,279.67,281.14,0.0,0.0,90.0,53.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1949,SPY250321C00325000,2025-01-27 14:30:00+00:00,325.0,272.08,285.54,286.77,0.0,0.0,1.0,59.0,1.0988814587402347,True,REGULAR,USD,call,2025-03-21,SPY
1950,SPY250321C00330000,2025-02-13 19:33:32+00:00,330.0,280.0,280.56,281.79,0.0,0.0,4.0,16.0,1.0776413305664065,True,REGULAR,USD,call,2025-03-21,SPY
1951,SPY250321C00335000,2025-02-04 15:01:02+00:00,335.0,266.53,275.58,276.82,0.0,0.0,10.0,130.0,1.0571336206054687,True,REGULAR,USD,call,2025-03-21,SPY
1952,SPY250321C00340000,2025-01-15 14:30:04+00:00,340.0,255.04,270.61,271.84,0.0,0.0,1.0,29.0,1.0368700500488286,True,REGULAR,USD,call,2025-03-21,SPY
1953,SPY250321C00345000,2025-02-03 15:32:52+00:00,345.0,253.42,265.63,266.86,0.0,0.0,61.0,73.0,1.0161182006835938,True,REGULAR,USD,call,2025-03-21,SPY
1954,SPY250321C00350000,2025-02-12 20:42:42+00:00,350.0,254.98,260.65,261.88,0.0,0.0,2.0,201.0,0.9957275817871094,True,REGULAR,USD,call,2025-03-21,SPY
1955,SPY250321C00355000,2024-11-26 21:05:30+00:00,355.0,251.24,245.3,246.36,0.0,0.0,3.0,697.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1956,SPY250321C00360000,2025-02-11 14:30:26+00:00,360.0,243.94,250.7,251.93,0.0,0.0,1.0,211.0,0.9564213342285155,True,REGULAR,USD,call,2025-03-21,SPY
1957,SPY250321C00365000,2025-02-14 19:52:01+00:00,365.0,246.49,245.72,246.96,7.0400085,2.9400747,1.0,222.0,0.9370123486328125,True,REGULAR,USD,call,2025-03-21,SPY
1958,SPY250321C00370000,2025-01-24 15:49:40+00:00,370.0,242.3,240.75,241.98,0.0,0.0,10.0,458.0,0.9177254321289063,True,REGULAR,USD,call,2025-03-21,SPY
1959,SPY250321C00375000,2025-01-28 15:05:51+00:00,375.0,228.09,235.77,237.0,0.0,0.0,1.0,421.0,0.8981943774414061,True,REGULAR,USD,call,2025-03-21,SPY
1960,SPY250321C00380000,2025-02-10 15:59:37+00:00,380.0,227.16,230.8,232.03,0.0,0.0,10.0,1193.0,0.8796398754882812,True,REGULAR,USD,call,2025-03-21,SPY
1961,SPY250321C00385000,2024-12-20 15:48:51+00:00,385.0,209.48,215.53,216.65,0.0,0.0,2.0,759.0,1.0000000000000003e-05,True,REGULAR,USD,call,2025-03-21,SPY
1962,SPY250321C00390000,2025-01-21 14:49:45+00:00,390.0,214.22,220.85,222.08,0.0,0.0,1.0,135.0,0.8422867333984375,True,REGULAR,USD,call,2025-03-21,SPY
1963,SPY250321C00395000,2025-02-12 18:32:30+00:00,395.0,210.58,215.87,217.1,0.0,0.0,2.0,111.0,0.823243955078125,True,REGULAR,USD,call,2025-03-21,SPY
1964,SPY250321C00400000,2025-02-10 16:06:45+00:00,400.0,207.27,210.9,212.13,0.0,0.0,14.0,940.0,0.8051777294921875,True,REGULAR,USD,call,2025-03-21,SPY
1965,SPY250321C00405000,2025-02-13 15:23:10+00:00,405.0,203.69,205.92,207.16,0.0,0.0,3.0,258.0,0.7868673657226561,True,REGULAR,USD,call,2025-03-21,SPY
1966,SPY250321C00410000,2025-02-14 17:44:30+00:00,410.0,201.31,200.95,202.18,7.550003,3.8965747,19.0,530.0,0.7686790710449221,True,REGULAR,USD,call,2025-03-21,SPY
1967,SPY250321C00415000,2025-02-14 17:38:15+00:00,415.0,196.32,195.98,197.21,7.6700134,4.0657372,1.0,905.0,0.7509790527343749,True,REGULAR,USD,call,2025-03-21,SPY
1968,SPY250321C00420000,2025-02-10 17:41:32+00:00,420.0,186.43,191.0,192.24,0.0,0.0,290.0,523.0,0.7329128271484374,True,REGULAR,USD,call,2025-03-21,SPY
1969,SPY250321C00425000,2025-02-14 20:12:55+00:00,425.0,186.93,186.03,187.26,4.449997,2.4386218,1.0,2467.0,0.7150907397460937,True,REGULAR,USD,call,2025-03-21,SPY
1970,SPY250321C00430000,2025-02-14 17:37:54+00:00,430.0,181.54,181.06,182.29,9.849991,5.7370787,1.0,1304.0,0.6976348596191408,True,REGULAR,USD,call,2025-03-21,SPY
1971,SPY250321C00435000,2025-02-11 21:08:14+00:00,435.0,172.55,176.09,177.32,0.0,0.0,2.0,800.0,0.6801789794921876,True,REGULAR,USD,call,2025-03-21,SPY
1972,SPY250321C00440000,2025-02-11 18:29:17+00:00,440.0,166.35,171.12,172.35,0.0,0.0,1.0,1183.0,0.6628451684570313,True,REGULAR,USD,call,2025-03-21,SPY
1973,SPY250321C00445000,2025-02-05 19:35:46+00:00,445.0,160.9,166.15,167.38,0.0,0.0,13.0,647.0,0.6456334265136718,True,REGULAR,USD,call,2025-03-21,SPY
1974,SPY250321C00450000,2025-02-12 17:20:01+00:00,450.0,156.63,161.18,162.41,0.0,0.0,394.0,2145.0,0.6284216845703126,True,REGULAR,USD,call,2025-03-21,SPY
1975,SPY250321C00455000,2025-02-12 15:24:36+00:00,455.0,149.73,156.21,157.44,0.0,0.0,1.0,1364.0,0.6112099426269533,True,REGULAR,USD,call,2025-03-21,SPY
1976,SPY250321C00460000,2025-02-12 14:53:58+00:00,460.0,144.06,151.24,152.47,0.0,0.0,5.0,1627.0,0.5941202697753907,True,REGULAR,USD,call,2025-03-21,SPY
1977,SPY250321C00465000,2025-02-14 17:50:03+00:00,465.0,146.78,146.27,147.5,2.569992,1.7821177,5.0,2738.0,0.5770305969238281,True,REGULAR,USD,call,2025-03-21,SPY
1978,SPY250321C00470000,2025-02-12 16:47:29+00:00,470.0,142.12,141.3,142.54,7.8099976,5.814904,3.0,1386.0,0.5603071313476562,True,REGULAR,USD,call,2025-03-21,SPY
1979,SPY250321C00475000,2025-02-14 17:06:52+00:00,475.0,137.62,136.34,137.57,1.0099945,0.7393269,11.0,1702.0,0.5435836657714845,True,REGULAR,USD,call,2025-03-21,SPY
1980,SPY250321C00480000,2025-02-13 16:24:01+00:00,480.0,129.02,131.37,132.61,0.0,0.0,10.0,2052.0,0.5268602001953125,True,REGULAR,USD,call,2025-03-21,SPY
1981,SPY250321C00485000,2025-02-14 16:05:23+00:00,485.0,128.03,126.41,127.64,1.0199966,0.8030837,5.0,1643.0,0.5101367346191408,True,REGULAR,USD,call,2025-03-21,SPY
1982,SPY250321C00490000,2025-02-13 20:17:30+00:00,490.0,121.81,121.45,122.68,0.0,0.0,268.0,1261.0,0.5211229528808592,True,REGULAR,USD,call,2025-03-21,SPY
1983,SPY250321C00495000,2025-02-13 20:18:52+00:00,495.0,117.69,116.48,117.72,0.7099991,0.60694057,1.0,2179.0,0.5037281072998048,True,REGULAR,USD,call,2025-03-21,SPY
1984,SPY250321C00500000,2025-02-14 20:56:35+00:00,500.0,112.5,111.53,112.76,0.80000305,0.71620685,4.0,7919.0,0.48627222717285157,True,REGULAR,USD,call,2025-03-21,SPY
1985,SPY250321C00505000,2025-02-13 19:40:12+00:00,505.0,107.78,106.57,107.8,1.3899994,1.3065132,10.0,2863.0,0.4688163470458985,True,REGULAR,USD,call,2025-03-21,SPY
1986,SPY250321C00510000,2025-02-13 19:37:33+00:00,510.0,101.57,101.61,102.85,0.0,0.0,1.0,2554.0,0.451726674194336,True,REGULAR,USD,call,2025-03-21,SPY
1987,SPY250321C00515000,2025-02-14 20:44:01+00:00,515.0,97.27,96.66,97.9,2.909996,3.0839295,5.0,3560.0,0.43457596679687505,True,REGULAR,USD,call,2025-03-21,SPY
1988,SPY250321C00520000,2025-02-14 16:04:49+00:00,520.0,93.33,91.71,92.95,1.1200027,1.2146218,1.0,4012.0,0.4173031903076171,True,REGULAR,USD,call,2025-03-21,SPY
1989,SPY250321C00525000,2025-02-14 19:47:16+00:00,525.0,87.84,86.77,88.01,3.0099945,3.5482664,9.0,2479.0,0.4003355865478516,True,REGULAR,USD,call,2025-03-21,SPY
1990,SPY250321C00530000,2025-02-14 16:50:48+00:00,530.0,82.76,81.83,83.07,0.55000305,0.6690221,17.0,6814.0,0.383245913696289,True,REGULAR,USD,call,2025-03-21,SPY
1991,SPY250321C00535000,2025-02-14 14:47:37+00:00,535.0,78.11,76.9,78.14,3.790001,5.0995708,11.0,7210.0,0.36627830993652344,True,REGULAR,USD,call,2025-03-21,SPY
1992,SPY250321C00540000,2025-02-14 21:04:47+00:00,540.0,72.39,71.98,73.22,0.12000275,0.16604781,1024.0,31153.0,0.3494938098144531,True,REGULAR,USD,call,2025-03-21,SPY
1993,SPY250321C00545000,2025-02-14 21:04:52+00:00,545.0,67.48,67.08,68.31,-0.05999756,-0.08883263,45.0,9436.0,0.3327703442382813,True,REGULAR,USD,call,2025-03-21,SPY
1994,SPY250321C00550000,2025-02-14 20:58:39+00:00,550.0,63.0,62.19,63.42,-0.060001373,-0.09514965,6.0,6566.0,0.31629101684570304,True,REGULAR,USD,call,2025-03-21,SPY
1995,SPY250321C00551000,2025-02-14 18:09:55+00:00,551.0,61.93,61.21,62.45,4.220001,7.3124266,10.0,493.0,0.31317825500488283,True,REGULAR,USD,call,2025-03-21,SPY
1996,SPY250321C00552000,2025-02-13 15:06:45+00:00,552.0,56.84,60.24,61.48,0.0,0.0,2.0,776.0,0.31000445861816406,True,REGULAR,USD,call,2025-03-21,SPY
1997,SPY250321C00553000,2025-02-13 15:06:00+00:00,553.0,55.94,59.27,60.5,0.0,0.0,2.0,341.0,0.3065865240478516,True,REGULAR,USD,call,2025-03-21,SPY
1998,SPY250321C00554000,2025-02-13 15:05:13+00:00,554.0,54.73,58.3,59.53,0.0,0.0,2.0,8.0,0.3034127276611328,True,REGULAR,USD,call,2025-03-21,SPY
1999,SPY250321C00555000,2025-02-14 17:45:33+00:00,555.0,58.2,57.32,58.56,0.08000183,0.1376494,13.0,4773.0,0.30023893127441403,True,REGULAR,USD,call,2025-03-21,SPY
2000,SPY250321C00556000,2025-02-14 20:03:31+00:00,556.0,57.11,56.35,57.59,4.3100014,8.162881,4.0,12.0,0.29706513488769526,True,REGULAR,USD,call,2025-03-21,SPY
2001,SPY250321C00557000,2025-02-14 17:57:39+00:00,557.0,56.11,55.39,56.62,4.260002,8.216012,28.0,6.0,0.29383030395507803,True,REGULAR,USD,call,2025-03-21,SPY
2002,SPY250321C00558000,2025-02-13 20:50:17+00:00,558.0,55.0,54.42,55.66,0.0,0.0,4.0,8.0,0.2908090939331054,True,REGULAR,USD,call,2025-03-21,SPY
2003,SPY250321C00559000,2025-02-13 15:05:34+00:00,559.0,50.07,53.45,54.69,0.0,0.0,2.0,26.0,0.28754374572753894,True,REGULAR,USD,call,2025-03-21,SPY
2004,SPY250321C00560000,2025-02-14 21:13:20+00:00,560.0,53.04,52.49,53.72,-0.12999725,-0.24449362,42.0,7383.0,0.28424788024902337,True,REGULAR,USD,call,2025-03-21,SPY
2005,SPY250321C00561000,2025-02-13 15:05:31+00:00,561.0,48.14,51.52,52.76,0.0,0.0,2.0,2.0,0.2811961529541015,True,REGULAR,USD,call,2025-03-21,SPY
2006,SPY250321C00562000,2025-02-14 16:35:29+00:00,562.0,51.26,50.56,51.8,0.25,0.4901,6.0,16.0,0.27808339111328123,True,REGULAR,USD,call,2025-03-21,SPY
2007,SPY250321C00563000,2025-02-14 16:47:35+00:00,563.0,50.16,49.6,50.84,3.9799995,8.618448,1.0,22.0,0.27497062927246096,True,REGULAR,USD,call,2025-03-21,SPY
2008,SPY250321C00564000,2025-02-13 20:40:10+00:00,564.0,49.3,48.64,49.88,0.0,0.0,6.0,13.0,0.2718578674316406,True,REGULAR,USD,call,2025-03-21,SPY
2009,SPY250321C00565000,2025-02-14 15:31:47+00:00,565.0,48.62,47.69,48.92,0.43999863,0.9132392,5.0,8022.0,0.26868407104492187,True,REGULAR,USD,call,2025-03-21,SPY
2010,SPY250321C00566000,2025-02-13 15:05:44+00:00,566.0,43.52,46.73,47.97,0.0,0.0,2.0,2.0,0.26569337829589845,True,REGULAR,USD,call,2025-03-21,SPY
2011,SPY250321C00567000,2025-02-13 15:05:32+00:00,567.0,42.51,45.78,47.02,0.0,0.0,2.0,10.0,0.26270268554687504,True,REGULAR,USD,call,2025-03-21,SPY
2012,SPY250321C00568000,2025-02-13 17:14:31+00:00,568.0,42.63,44.83,46.06,0.0,0.0,6.0,4.0,0.2594373373413086,True,REGULAR,USD,call,2025-03-21,SPY
2013,SPY250321C00569000,2025-02-13 15:05:27+00:00,569.0,40.64,43.88,45.11,0.0,0.0,2.0,3.0,0.2563550927734375,True,REGULAR,USD,call,2025-03-21,SPY
2014,SPY250321C00570000,2025-02-14 20:58:43+00:00,570.0,43.82,42.93,44.17,0.3600006,0.82834935,19.0,9742.0,0.253486469116211,True,REGULAR,USD,call,2025-03-21,SPY
2015,SPY250321C00571000,2025-02-13 15:05:33+00:00,571.0,38.84,41.98,43.22,0.0,0.0,2.0,11.0,0.2503737072753906,True,REGULAR,USD,call,2025-03-21,SPY
2016,SPY250321C00572000,2025-02-13 15:05:32+00:00,572.0,37.9,41.05,42.27,0.0,0.0,2.0,112.0,0.24719991088867188,True,REGULAR,USD,call,2025-03-21,SPY
2017,SPY250321C00573000,2025-02-13 20:13:35+00:00,573.0,39.89,40.11,41.34,0.0,0.0,4.0,46.0,0.24439232177734377,True,REGULAR,USD,call,2025-03-21,SPY
2018,SPY250321C00574000,2025-02-13 15:05:49+00:00,574.0,36.16,39.18,40.4,0.0,0.0,2.0,40.0,0.24137111175537107,True,REGULAR,USD,call,2025-03-21,SPY
2019,SPY250321C00575000,2025-02-14 21:05:38+00:00,575.0,38.83,38.24,39.47,-0.30999756,-0.7920224,44.0,10982.0,0.2385024880981445,True,REGULAR,USD,call,2025-03-21,SPY
2020,SPY250321C00576000,2025-02-13 15:05:50+00:00,576.0,34.35,37.31,38.54,0.0,0.0,2.0,41.0,0.2355728298950195,True,REGULAR,USD,call,2025-03-21,SPY
2021,SPY250321C00577000,2025-02-14 18:46:09+00:00,577.0,37.8,36.39,37.61,0.86999893,2.3558054,17.0,19.0,0.2326126544189453,True,REGULAR,USD,call,2025-03-21,SPY
2022,SPY250321C00578000,2025-02-13 15:05:51+00:00,578.0,32.58,35.46,36.69,0.0,0.0,2.0,17.0,0.22980506530761718,True,REGULAR,USD,call,2025-03-21,SPY
2023,SPY250321C00579000,2025-02-13 18:53:33+00:00,579.0,32.71,34.54,35.77,0.0,0.0,4.0,13.0,0.2269364416503906,True,REGULAR,USD,call,2025-03-21,SPY
2024,SPY250321C00580000,2025-02-14 20:14:54+00:00,580.0,34.25,33.62,34.45,0.0,0.0,30.0,12393.0,0.21637746520996093,True,REGULAR,USD,call,2025-03-21,SPY
2025,SPY250321C00581000,2025-02-14 15:39:49+00:00,581.0,33.75,32.71,33.94,3.8199997,12.763113,1.0,9.0,0.22122971160888671,True,REGULAR,USD,call,2025-03-21,SPY
2026,SPY250321C00582000,2025-02-13 18:42:39+00:00,582.0,29.69,31.8,33.03,0.0,0.0,33.0,43.0,0.21839160522460935,True,REGULAR,USD,call,2025-03-21,SPY
2027,SPY250321C00583000,2025-02-13 16:55:24+00:00,583.0,31.53,30.9,32.13,2.4800014,8.53701,1.0,25.0,0.2156450506591797,True,REGULAR,USD,call,2025-03-21,SPY
2028,SPY250321C00584000,2025-02-14 20:23:07+00:00,584.0,30.76,30.0,31.23,3.58,13.17145,20.0,48.0,0.21286797882080077,True,REGULAR,USD,call,2025-03-21,SPY
2029,SPY250321C00585000,2025-02-14 21:01:37+00:00,585.0,29.52,29.1,30.33,-0.07999992,-0.27027002,424.0,21237.0,0.21002987243652343,True,REGULAR,USD,call,2025-03-21,SPY
2030,SPY250321C00586000,2025-02-13 20:41:17+00:00,586.0,29.0,28.21,29.44,0.0,0.0,21.0,50.0,0.20728331787109372,True,REGULAR,USD,call,2025-03-21,SPY
2031,SPY250321C00587000,2025-02-13 19:47:59+00:00,587.0,27.5,27.33,28.56,0.0,0.0,21.0,187.0,0.20462831512451168,True,REGULAR,USD,call,2025-03-21,SPY
2032,SPY250321C00588000,2025-02-14 20:31:48+00:00,588.0,26.83,26.45,27.68,0.45999908,1.744403,70.0,224.0,0.20191227783203125,True,REGULAR,USD,call,2025-03-21,SPY
2033,SPY250321C00589000,2025-02-14 19:33:16+00:00,589.0,26.25,25.57,26.8,-0.07999992,-0.30383563,8.0,110.0,0.1991046887207031,True,REGULAR,USD,call,2025-03-21,SPY
2034,SPY250321C00590000,2025-02-14 20:59:46+00:00,590.0,25.37,25.25,25.43,-0.4299984,-1.6666605,190.0,15629.0,0.18805743591308594,True,REGULAR,USD,call,2025-03-21,SPY
2035,SPY250321C00591000,2025-02-14 18:50:22+00:00,591.0,25.28,24.35,24.83,1.6900005,7.164055,5.0,347.0,0.18985795501708985,True,REGULAR,USD,call,2025-03-21,SPY
2036,SPY250321C00592000,2025-02-14 17:00:48+00:00,592.0,24.0,23.52,23.92,2.8500004,13.475179,2.0,432.0,0.18637898590087892,True,REGULAR,USD,call,2025-03-21,SPY
2037,SPY250321C00593000,2025-02-14 17:39:41+00:00,593.0,22.53,22.67,23.07,-0.4699993,-2.0434754,3.0,756.0,0.18378501770019529,True,REGULAR,USD,call,2025-03-21,SPY
2038,SPY250321C00594000,2025-02-14 16:34:17+00:00,594.0,22.2,21.83,22.15,1.1300011,5.3630805,1.0,633.0,0.17997035858154298,True,REGULAR,USD,call,2025-03-21,SPY
2039,SPY250321C00595000,2025-02-14 20:59:46+00:00,595.0,21.07,21.0,21.18,-0.21000099,-0.98684675,676.0,21151.0,0.17533173309326172,True,REGULAR,USD,call,2025-03-21,SPY
2040,SPY250321C00596000,2025-02-14 20:56:50+00:00,596.0,20.4,19.85,20.36,-0.09000015,-0.4392394,9.0,648.0,0.17292086853027344,True,REGULAR,USD,call,2025-03-21,SPY
2041,SPY250321C00597000,2025-02-14 20:50:00+00:00,597.0,19.39,19.24,19.55,-0.3600006,-1.8227879,9.0,876.0,0.17057103851318361,True,REGULAR,USD,call,2025-03-21,SPY
2042,SPY250321C00598000,2025-02-14 15:18:43+00:00,598.0,18.53,18.55,18.73,-0.23999977,-1.2786349,8.0,1299.0,0.1679465530395508,True,REGULAR,USD,call,2025-03-21,SPY
2043,SPY250321C00599000,2025-02-14 18:27:36+00:00,599.0,17.73,17.73,17.92,-0.52000046,-2.8493176,7.0,2237.0,0.16535258483886722,True,REGULAR,USD,call,2025-03-21,SPY
2044,SPY250321C00600000,2025-02-14 21:13:02+00:00,600.0,16.95,17.0,17.08,-0.289999,-1.6821288,533.0,61267.0,0.16217878845214845,True,REGULAR,USD,call,2025-03-21,SPY
2045,SPY250321C00601000,2025-02-14 19:27:04+00:00,601.0,16.67,16.23,16.3,0.3600006,2.2072387,3.0,2282.0,0.15976792388916017,True,REGULAR,USD,call,2025-03-21,SPY
2046,SPY250321C00602000,2025-02-14 21:06:32+00:00,602.0,15.44,15.46,15.53,-0.49000072,-3.0759618,97.0,2005.0,0.1573570593261719,True,REGULAR,USD,call,2025-03-21,SPY
2047,SPY250321C00603000,2025-02-14 21:04:25+00:00,603.0,14.61,14.71,14.77,-0.27000046,-1.8145192,158.0,2890.0,0.1549461947631836,True,REGULAR,USD,call,2025-03-21,SPY
2048,SPY250321C00604000,2025-02-14 20:59:37+00:00,604.0,13.98,13.97,14.03,-0.49000072,-3.3863215,106.0,5514.0,0.15265739929199224,True,REGULAR,USD,call,2025-03-21,SPY
2049,SPY250321C00605000,2025-02-14 21:13:02+00:00,605.0,13.21,13.24,13.3,-0.3199997,-2.3651123,981.0,25043.0,0.15033808654785158,True,REGULAR,USD,call,2025-03-21,SPY
2050,SPY250321C00606000,2025-02-14 21:00:30+00:00,606.0,12.36,12.53,12.58,-0.7400007,-5.6488605,176.0,4872.0,0.14798825653076175,True,REGULAR,USD,call,2025-03-21,SPY
2051,SPY250321C00607000,2025-02-14 21:01:41+00:00,607.0,11.71,11.84,11.89,-0.4499998,-3.7006564,649.0,3923.0,0.1458825646972656,True,REGULAR,USD,call,2025-03-21,SPY
2052,SPY250321C00608000,2025-02-14 21:10:37+00:00,608.0,11.2,11.16,11.21,-0.28999996,-2.5239336,1000.0,3735.0,0.1437158383178711,True,REGULAR,USD,call,2025-03-21,SPY
2053,SPY250321C00609000,2025-02-14 20:50:24+00:00,609.0,10.52,10.49,10.54,-0.29999924,-2.7726362,282.0,2149.0,0.14148807739257813,True,REGULAR,USD,call,2025-03-21,SPY
2054,SPY250321C00610000,2025-02-14 21:11:11+00:00,610.0,9.84,9.85,9.89,-0.3800001,-3.7182007,5144.0,48116.0,0.1393213510131836,False,REGULAR,USD,call,2025-03-21,SPY
2055,SPY250321C00611000,2025-02-14 21:08:18+00:00,611.0,9.2,9.22,9.27,-0.35000038,-3.6649253,1319.0,2125.0,0.1373682455444336,False,REGULAR,USD,call,2025-03-21,SPY
2056,SPY250321C00612000,2025-02-14 21:00:24+00:00,612.0,8.46,8.62,8.66,-0.5600004,-6.2084303,465.0,2882.0,0.135323588256836,False,REGULAR,USD,call,2025-03-21,SPY
2057,SPY250321C00613000,2025-02-14 20:59:13+00:00,613.0,8.14,8.03,8.08,-0.15999985,-1.927709,245.0,1854.0,0.13346203460693357,False,REGULAR,USD,call,2025-03-21,SPY
2058,SPY250321C00614000,2025-02-14 20:51:32+00:00,614.0,7.56,7.47,7.51,-0.40999985,-5.1442895,141.0,1478.0,0.13150892913818357,False,REGULAR,USD,call,2025-03-21,SPY
2059,SPY250321C00615000,2025-02-14 21:12:52+00:00,615.0,6.87,6.93,6.97,-0.4300003,-5.890415,9387.0,40241.0,0.1296931513977051,False,REGULAR,USD,call,2025-03-21,SPY
2060,SPY250321C00616000,2025-02-14 20:05:50+00:00,616.0,6.53,6.41,6.46,-0.20999956,-3.1157205,92.0,1799.0,0.12806047729492187,False,REGULAR,USD,call,2025-03-21,SPY
2061,SPY250321C00617000,2025-02-14 20:05:50+00:00,617.0,5.99,5.92,5.96,-0.23000002,-3.6977496,492.0,1912.0,0.12629047546386718,False,REGULAR,USD,call,2025-03-21,SPY
2062,SPY250321C00618000,2025-02-14 20:46:57+00:00,618.0,5.38,5.45,5.49,-0.44000006,-7.5601387,201.0,2320.0,0.12464254272460937,False,REGULAR,USD,call,2025-03-21,SPY
2063,SPY250321C00619000,2025-02-14 21:13:03+00:00,619.0,4.97,5.0,5.04,-0.3300004,-6.226422,71.0,1793.0,0.12302512725830078,False,REGULAR,USD,call,2025-03-21,SPY
